name,name_cn,date,bgm_id,douban_id,bili_id,anidb_id,mal_id,tmdb_id,imdb_id,tvdb_id,wikidata_id
Marvel's Guardians of the Galaxy Season 3,银河守护者 第三季,2018-03,283300,27109214,,,,,,,
Marvel's Avengers Assemble Season 5,复仇者集结 第五季,2018-09,283301,30191778,,,,,,,
闇芝居 第7期,暗芝居 第七季,2019-07,283480,33455275,,14922,39836,,,271591,
战斗吧歌姬！ 第二季,战斗吧歌姬！ 第二季,2019-04,283522,33392870,md19557847,15227,48851,,,,
The Dark Crystal: Age of Resistance,魔水晶：抗争时代,2019-08,283553,27047897,,,,tv/71809/season/0,tt6905542,361549,Q48698729
Onward,1/2的魔法,2020-03,283564,30401849,,,,movie/508439,tt7146812,,Q59690895
战斗吧歌姬！闪耀的日常,战斗吧歌姬！闪耀的日常,2019-02,283629,,,,47728,,,,
とんでも戦士ムテキング,万能战士无比敌,1980-09,283633,5308343,,5172,5833,,,269893,
MUTEKING THE Dancing HERO,无敌侠：舞动的英雄,2021-10,283636,33770486,md28235143,14934,39893,,,408919,
女武神的餐桌,女武神的餐桌,2019-06,283642,33718020,,15005,40100,tv/90815/season/1,tt10778710,366589,
響け！ユーフォニアム3,吹响！悠风号 第三季,2024-04,283643,33718059,md21231728,14935,39894,,,289884,
Pingu in the City 2nd Season,,2018-10,283655,,,14371,38262,,,336973,
劇場版 Collar×Malice -deep cover- 前編,剧场版 Collar×Malice -deep cover- 前篇,2023-05,283666,36086081,,14938,39905,,,,
笑ゥせぇるすまんスペシャル,,1992-12,283755,,,,,,,,
笑ゥせぇるすまん春の特大号,,1993-04,283756,37006604,,,,,,,
笑ゥせぇるすまん年忘れ特大号,,1993-12,283757,37006604,,,,,,,
少年歌行 风花雪月篇 上部,,2021-07,283782,34925305,,16636,40732,,,,
錆色のアーマ-黎明-,锈色铠甲-黎明-,2022-01,283803,,md28235962,14940,39917,,,408700,
たいまんぶるうす 清水直人編,,1987-11,283833,5908491,,2975,18569,,,,
キキとララのはばたけ!ペガサス,,1994-03,283835,25864113,,8237,29247,,,,
イソップ・ワールド,伊索世界,1999-04,284120,,,4668,4709,,,,
サッカー・フィーバー,足球狂热,1994-04,284156,30459660,,3990,10774,,,,
カレバカ 吾輩ノ彼ハ馬鹿である,,2015-10,284158,,,11219,31865,,,309595,
オフサイド,少年足球 OVA,1993-01,284181,,,7700,31575,,,,
ときめきトゥナイト 総集編,心跳今夜OVA,1988-01,284187,,,,,,,,
天空戦記シュラト 天空界メモリアルズ,天空战记 天空界MEMORIALS,1989-12,284188,36642521,,,,,,,
家なき子 劇場版,咪咪流浪记 剧场版,1980-03,284189,5316797,,,,,,,
クラメルカガリ,炫目篝火,2024-04,284235,36678346,md21232705,18307,57478,movie/1250784,,,
Final Space Season 2,太空终界 第二季,2019-06,284258,34464936,,,,,tt8411210,,
Dr.ピノコの森の冒険,怪医黑杰克：皮诺可博士的森林冒险,2005-12,284370,25862469,,,4070,,,,
"Love, Death & Robots Volume 2",爱、死亡 & 机器人 第二季,2021-05,284428,34418203,,,,,tt14536130,,
トップをねらえ2! 科学講座,飞跃巅峰2 科学讲座,,284454,25866987,,,,,,,
サンタ・カンパニー ～クリスマスの秘密～,圣诞老人公司～圣诞节的秘密～,2019-11,284474,34429666,md28228384,14946,39931,movie/649826,tt10476540,,
駅長さん,站长小姐,2012-05,284509,,,,,,,,
ULTRAMAN Season 2,机动奥特曼 第二季,2022-04,284510,34430384,,14948,39935,,tt14564402,356041,
タナバタノオト,,2019-06,284523,,,,39994,,,,
犬王,犬王,2022-05,284524,34430141,md28480926,14949,39938,movie/642538,tt10540510,,Q106365617
食戟のソーマ 神ノ皿,食戟之灵  神之皿,2019-10,284546,34432283,md28222747,14951,39940,,tt11023852,289909,
うちタマ?! ～うちのタマ知りませんか？～,UCHITAMA?!～猫狗宠物街～,2020-01,284575,34432340,,14952,39942,tv/96660/season/1,tt10675070,374491,Q65233943
郑和下西洋,郑和下西洋,2008-01,284603,3633819,,,45932,,,,
鬼马小精灵,鬼马小精灵,1996-01,284609,1305217,,,,movie/8839,tt0112642,,Q1048166
凹凸世界 第三季·下,,2019-11,284641,30420140,,,,,,,
继园台七号,继园台七号,2019-09,284644,34606671,,,48421,,,,
Rapunzel,,,284655,35030787,,,,,,,
阴阳师·平安物语 第2季,阴阳师·平安物语 第2季,2019-08,284819,33456098,,15248,40568,,,,
大江山之战,大江山之战,,284820,33456101,,,,,,,
ムヒョとロージーの魔法律相談事務所 第2期,魔法律事务所 第二季,2020-07,284838,34436401,md28229240,14953,39948,,,347467,
Teen Titans Go! (Season 5),少年泰坦出击 第五季,2018-07,284907,30266099,,,,,,,
The Magic School Bus,神奇校车,1994-09,284932,2076342,,,,,,,
ちみキャラ劇場 4コマ!調査兵団リヴァイ班,进击的巨人 Q版剧场 4格!调查兵团利威尔班,2018-10,285061,30486795,,,,,,,
Soul,心灵奇旅,2020-12,285074,24733428,,,,movie/508442,tt2948372,,Q64744044
サンゴ礁伝説 青い海のエルフィ,,1986-05,285079,5967024,,4746,5014,movie/474512,tt0487191,,
宝石商リチャード氏の謎鑑定,宝石商人理查德的谜鉴定,2020-01,285093,34788201,md28224121,15038,40230,tv/94412/season/1,tt11480896,373276,Q102047530
ゾイドワイルド ZERO,索斯机械兽WILD ZERO,2019-10,285109,34854971,,15026,40166,,,347578,
球詠,球咏,2020-04,285117,34442129,md28228499,14960,39966,,,376037,
ぼくたちは勉強ができない！,我们真的学不来！,2019-10,285130,30301303,md28222688,14968,40004,tv/87432/season/2,tt9883676,359095,
メギド72 長き戦旅の傍らで,恶魔72～漫长战斗的幕间～,2019-07,285131,,,14937,39906,,,,
野良スコ,野良折耳猫,2014-05,285309,26282784,,13210,24773,,,,
戦え!超ロボット生命体 トランスフォーマーV,变形金刚之胜利斗争,1989-03,285379,3993349,,,,,,,
HELLSING I OVA DIGEST FOR FLEAKS,,2006-01,285380,35811315,,,,,,,
HUNGRY DAYS 2019,,2019-05,285391,,,,,,,,
ハローキティのシンデレラ,凯蒂猫的灰姑娘,1989-01,285396,,,7782,9291,,,,
ハローキティの不思議の国のアリス,凯蒂猫的爱丽丝梦游仙境,1993-11,285397,,,7787,15577,,,,
ストライクウィッチーズ 劇場版 501部隊発進しますっ！,强袭魔女 剧场版 501部队起飞！,2019-10,285410,34444190,,14965,39987,movie/632088,tt15762470,361217,
異世界かるてっと２,异世界四重奏 第二季,2020-01,285422,34444191,,14964,39988,,,357471,
ぶらどらぶ,吸血鬼之爱,2021-02,285424,34445821,,14966,39990,tv/95203/season/1,tt10545652,371849,
三体,,2022-12,285437,34444648,,17778,50445,tv/97113/season/1,tt24244206,426655,Q65061543
ARP Backstage Pass,,2020-01,285441,34446033,,14292,40137,,,374768,
Yellow is the New Black,小黄人越狱计划,,285448,30396337,,,,,,,
異種族レビュアーズ,异种族风俗娘评鉴指南,2020-01,285482,34447531,,14969,40010,tv/96444/season/1,tt11595706,371662,
博多明太！ぴりからこちゃん,,2019-07,285513,34784802,,14805,39620,,,366358,
ビジネスフィッシュ,,2019-07,285517,,,14973,39979,,,,
きゃろる＆ちゅーずでい,,2019-06,285522,,,,40013,,,,
センコロール 3,CENCOROLL 3,,285530,,,,,,,,
みにゆり,迷你百合,2019-09,285545,34810430,,14971,40369,,,250022,
カードファイト!! ヴァンガード 続・高校生編,卡片战斗先导者 续・高校生篇,2019-05,285664,35202809,,14681,39244,,,,
進撃の巨人 The Final Season,进击的巨人 最终季,2020-12,285666,33440021,md28231940,14977,40028,,tt10783086,267440,
われしょ!～我ら!小動物愛護委員会～,,2019-07,285670,34851203,,14972,39978,,,366357,
こんぷれっくす×コンプレックス,,2019-05,285672,,,,,,,,
Un día más con vida,人生的另一天,2018-05,285688,24757622,,,,movie/378107,tt2967856,,Q59853386
Spies in Disguise,变身特工,2019-12,285720,27000084,,,,movie/431693,tt5814534,,Q31271382
The Secret Life of Pets 2,爱宠大机密2,2019-06,285724,26848167,,,,movie/412117,tt5113040,,Q28561715
阿莉塔的睡前故事,,2019-07,285728,34670531,,,52755,,,,
ワンパンマン 第3期,一拳超人 第三季,2025-10,285757,34604875,,,,,,,
映画ドラえもん のび太の新恐竜,哆啦A梦：大雄的新恐龙,2020-08,285759,34454004,,14984,40044,movie/682153,tt10588750,,Q65022408
もっと！まじめにふまじめ かいけつゾロリ,更多！正经又不正经 怪侠佐罗利,2020-04,285762,34456025,,14986,40045,,,,
ID:INVADED イド：インヴェイデッド,异度侵入,2020-01,285776,34456027,md28224080,14987,40046,tv/92602/season/1,tt10954274,370377,Q77844091
盗墓笔记之秦岭神树,盗墓笔记之秦岭神树,2021-04,285777,35170378,,16192,48481,,,,
一人之下3·入世篇,,2020-04,285784,34456079,,15599,38536,,,313488,
GREAT PRETENDER,大欺诈师,2020-07,285813,34456076,,14990,40052,tv/93816/season/1,tt11680468,376144,Q83712396
ORBITAL ERA,,,285816,,,,,,,,
AKIRA,阿基拉,,285819,1302770,,,,movie/149,tt0094625,,Q1905968
デカダンス,没落要塞,2020-07,285879,34456099,md28229234,14994,40056,tv/92588/season/1,tt12443322,378878,
まえせつ！,前说！,2020-10,285899,34456151,,14996,40085,,,371667,
ゴールデンカムイ 第3期,黄金神威 第三季,2020-10,285901,34456150,,14995,40059,,,338455,
BNA ビー・エヌ・エー,动物新世代,2020-04,285905,34458962,md28228266,14997,40060,tv/92592/season/1,tt12013558,366460,
RWBY Volume 7,红白黑黄 第七季,2019-11,285936,34462015,md20143126,,,,,,
My Little Pony: Rainbow Roadtrip,小马宝莉特辑：彩虹之旅,2019-06,286087,,,,,,,,
GIBIATE the Animation,猎魔武士,2020-07,286109,35062323,md28229239,15001,40074,,,373082,
ガンダムビルドダイバーズRe:RISE,高达创形者 再起,2019-10,286123,34979493,md28222691,14495,40192,,tt11100658,369139,
劇場版 Gのレコンギスタ II ベルリ 撃進,剧场版 高达G之复国运动 II 贝尔利出击,2020-02,286124,34458967,,,,movie/659896,tt11433900,,
劇場版 Gのレコンギスタ III 宇宙からの遺産,剧场版 高达G之复国运动 III 来自宇宙的遗产,2021-07,286125,34670106,,,,,,,
劇場版 Gのレコンギスタ Ⅳ 激闘に叫ぶ愛,剧场版 高达G之复国运动 Ⅳ 在激斗中呼唤爱,2022-07,286126,34670107,,,43205,,,,
劇場版 Gのレコンギスタ Ⅴ 死線を越えて,剧场版 高达G之复国运动 Ⅴ 越过死线,2022-08,286127,34670108,,,,movie/994319,tt18973450,,
バジャのスタジオ ～バジャのみた海～,巴加的工作室 ～巴加眼中的海洋～,2020-02,286132,34460302,,14839,39735,movie/675392,tt12706930,,
Binky Nelson Unpacified,不消停的宾齐·尼尔森,,286144,,,,,,,,
The Secret Life of Kyle,凯尔的秘密生活,,286146,27166021,,,,,,,
Cro Minion,疯狂小黄人,,286147,,,,,,,,
Competition,比赛,,286148,,,,,,,,
Santa's Little Helpers,圣诞老人的小帮手,,286149,30441253,,,,,,,
Gunter Babysits,甘特保姆,,286150,27000678,,,,movie/448450,tt6536766,,
Eddie's Life Coach,艾迪的人生导师,,286151,27000454,,,,movie/449655,tt6536776,,
Love at First Sight,一见钟情,,286152,27000536,,,,movie/449124,tt6536772,,
Weenie,维也纳香肠,,286153,,,,,,,,
Serenade,树下情歌,2012-08,286154,26839539,,,,,,,
Forces of Nature,自然的力量,2012-08,286155,26474262,,,,,,,
Norman Television,诺尔曼电视台,,286156,26909613,,,,movie/424889,tt6151826,,
Phil's Dance Party,菲尔的舞会,,286157,,,,,,,,
Hop,拯救小兔,2011-01,286158,3654346,,,,movie/50359,tt1411704,,Q753605
The King and the Beaver,国王和海狸,,286159,,,,,,,,
The Cuphead Show!,茶杯头大冒险,2022-02,286186,34461021,,,,tv/103786/season/1,tt10611608,366607,Q96098899
幻想三國誌 -天元霊心記-,幻想三国志 -天元灵心记-,2022-01,286211,35552785,,16497,49514,,,407694,
変好き▽,,2019-07,286237,,,,49871,,,,
ルパン三世 THE FIRST,鲁邦三世 THE FIRST,2019-12,286238,34462037,,15003,40082,movie/614587,tt10621032,,Q69991162
眷思量,,2021-06,286339,33717831,,16391,41918,,tt31051492,,
布偶精灵,,,286341,35170377,,,,,,,
卡徒,,2024-11,286343,35170376,,19031,51278,,,,
夜刑侠影,,,286346,35170375,,,,,,,
无限少女48,无限少女48,2020-04,286347,33476032,,15638,41913,,,,
星骸骑士 上半季,,2020-12,286349,,,16003,44410,,,,
蜀山奇仙录,,2021-12,286353,35170374,,17066,46924,,,,
武神主宰,武神主宰,2020-03,286354,34995687,,15443,41409,,,,
镜·双城 风起篇,镜·双城 风起篇,2020-08,286358,34437060,,15695,42794,,,,
Missing Link,遗失的环节,2019-04,286467,30216460,,,,movie/458253,tt6348138,,Q55388281
UNBELIEVABLE SPACE LOVE,星际幻爱,,286478,30346012,,,,,,,
ノア 方舟の救世主,诺亚 方舟救世主,2019-07,286490,34856404,,,,,,,
Twilight of the Gods,诸神的黄昏,2024-09,286521,35742034,,,,,,,
花と蝶,,,286561,,,,,,,,
Conan: The Adventurer (Season 2),柯南冒险 第二季,1993-09,286600,,,,,,,,
アルテ,ARTE,2020-04,286650,34617228,md28228440,15013,40128,tv/95697/season/1,tt11754514,372660,Q90084269
劇場版 新幹線変形ロボ シンカリオン 未来からきた神速のALFA-X,剧场版 新干线变形机器人 来自未来的神速ALFA-X,2019-12,286670,34442128,,14961,39967,movie/635687,tt8367910,,
Conan and the Young Warriors (1994),柯南与小战士们,1994-01,286675,,,,,,,,
織田シナモン信長,织田肉桂信长,2020-01,286775,34659914,md28224139,15016,40136,tv/91343/season/1,tt11587812,374472,
超越神力,超越神力,1991-01,286928,,,,,,,,
横浜探偵物語,,,286958,,,,,,,,
What If...? Season 1,假如…？ 第一季,2021-08,286963,33408073,,,,tv/91363/season/1,tt10168312,367147,Q65980671
遊☆戯☆王SEVENS,游戏王 七星,2020-04,286967,34936370,md22806368,15017,40145,,,,
HERO≠MASK Part Ⅱ,英雄面具 第二季,2019-08,287049,34663361,,15021,51573,,,355025,
Spider-Man Season 2 (1968),蜘蛛人 第二季,1968-09,287123,27104414,,,,,,,
Spider-Man Season 3 (1970),蜘蛛人 第三季,1970-03,287124,27104415,,,,,,,
Spider-Man Season 2 (1995),蜘蛛人 第二季,1995-09,287125,27102088,,,,,,,
Spider-Man Season 3 (1996),蜘蛛人 第三季,1996-04,287126,27102101,,,,,,,
Spider-Man Season 4 (1997),蜘蛛人 第四季,1997-04,287127,27102102,,,,,,,
spinoid,,2019-01,287128,,,,,,,,
アニ×パラ 〜あなたのヒーローは誰ですか〜,Animation x Paralympic：谁是你的英雄？,2017-11,287172,35904219,,14820,37290,,,,
もぐもぐカービィ,吃东西的卡比,2019-07,287182,,,,,,,,
快把我哥带走3,快把我哥带走3,2019-08,287316,34437026,,14956,39959,,,327261,
Infinity Train,无尽列车,2019-08,287426,27093661,,,,,,,
ゾンビランドサガ リベンジ,佐贺偶像是传奇 复仇,2021-04,287488,34777842,md28233251,15028,40174,,tt10705050,351953,
浦島坂田船の日常,浦岛坂田船的日常,2019-10,287615,34841414,md28222740,15033,40197,,,370373,
京京来乐道,,2019-08,287752,34803041,,,47890,,,,
神田川JET GIRLS,神田川JET GIRLS,2019-10,288010,34782339,md28222743,15024,40196,tv/93495/season/1,tt10978032,369146,
アグレッシブ烈子 シーズン3,职场小烈 第三季,2020-08,288274,35153154,,15034,40215,,tt12908622,346744,
Star Wars: Clone Wars Season 2 (2004),星球大战：克隆战争 第二季 (2004),2004-03,288281,26348029,,,,,tt0859533,,
Star Wars: Clone Wars Season 3 (2005),星球大战：克隆战争第三季 (2005),2005-03,288282,26348030,,,,,,,
ばなにゃ ふしぎななかまたち,香蕉喵 不可思议的伙伴们,2019-10,288311,34788129,md28222687,15036,40228,,,313676,
大主宰,,2019-08,288384,34450859,,16541,40233,,,,
江南,江南,2019-09,288401,33479277,,,52770,movie/634294,tt11050064,,Q65040596
ボーイフレンド,神采飞扬,1992-02,288660,26431454,,7342,10435,movie/557955,,,
天地無用! 魎皇鬼 第伍期,天地无用! 魉皇鬼 第5期,2020-02,288746,30155257,,15007,40097,,,80009,
默读者,,,288779,34460234,,,,,,,
四海鲸骑 第二季,,2019-10,288780,34444347,,17082,44213,,,,
芭比Girl,,2005-01,288787,5915781,,,,,,,
BOBO&TOTO,波波和托托,,288789,,,,,,,,
圣诞夹子,,,288794,,,,,,,,
狂想曲,,,288795,1297341,,,,movie/109898,tt0047408,,Q149406
圣诞礼物,,,288797,26946452,,,,,,,
F Is for Family Season 1,福是全家福的福 第一季,2015-12,288831,26580926,,,,tv/63522/season/1,tt4326894,287299,
F Is for Family Season 3,福是全家福的福 第三季,2018-11,288833,27097030,,,,,tt7082460,,
三国演义 第二季 逐鹿中原(上),,2019-04,288866,33425883,,18678,,,,,
G.I. Joe Season 1,特种部队 第一季,1990-09,288914,,,,,,,,
G.I. Joe Season 2,特种部队 第二季,1991-09,288915,,,,,,,,
ガイナタマガー,盖纳塔玛格,2019-12,288937,,,15282,40768,,,,
満月をさがして かわいい かわいい 大冒険,寻找满月 可爱可爱大冒险,2002-11,288983,25863054,,13478,1996,,,,
がんばれゴエモン 次元城の悪夢,大盗五右卫门 次元城的恶梦,1993-03,289027,5969362,,7394,8862,,,,
高校鉄拳伝タフ,高校铁拳传,2002-01,289028,4258526,,1870,2797,,,262313,
ケンガンアシュラ パート2,拳愿阿修罗 Part 2,2019-10,289031,34800559,,15110,40269,,tt11206244,354179,
Men in Black: The Series Season 2,黑衣警探 第二季,1998-09,289033,35002775,,,,,,,
Men in Black: The Series Season 3,黑衣警探 第三季,1999-10,289034,35002776,,,,,,,
Men in Black: The Series  Season 4,黑衣警探 第四季,2000-09,289035,35002777,,,,,,,
ハイキュー!! 陸 VS 空,排球少年 陆 VS 空,2020-01,289054,34800558,,15045,40262,,,278157,
天官赐福,天官赐福,2020-10,289101,34908091,,15648,40730,tv/112398/season/1,tt13375866,388672,Q104520894
天官赐福 第二季,天官赐福 第二季,2023-10,289102,35318009,,18218,50399,,,388672,
WAVE!!～サーフィンやっぺ!!～ 第一章,,2020-10,289118,34868201,,15046,40267,,,,
アイカツオンパレード！,偶像活动 on Parade,2019-10,289119,34800643,,15047,40266,,,370508,
A3! SEASON AUTUMN ＆ WINTER,A3！满开剧团 秋&冬,2020-10,289131,35203609,md28229867,15048,40272,,,372853,
岸辺露伴は動かない OVA,岸边露伴一动不动 OVA,2020-03,289138,35236736,md28233715,,,tv/118443,tt13887556,391636,Q105695164
ぬるぺた,NULL & PETA,2019-10,289145,34777712,,15023,40178,,,369145,
Masters of the Universe: Revelation,宇宙巨人：启示录,2021-07,289166,34801092,,,,tv/96658/season/1,tt10826054,368321,
